nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,class
0.37,0.31,0.38,0.37,0.34,0.37,0.33,0.48,0.33,0.54,0.42,0.35,0.44,0.46,0.45,0.54,0.38,0.54,0.37,0.7,0.37,0.87,0.43,0.54,0.46,0.67,0.48,0.83,pick
0.4,0.28,0.4,0.35,0.37,0.37,0.37,0.48,0,0,0.45,0.35,0.46,0.46,0,0,0.39,0.54,0.38,0.67,0.37,0.85,0.44,0.54,0.43,0.7,0,0,pick
0.44,0.28,0.44,0.35,0.39,0.35,0.39,0.48,0.4,0.57,0.49,0.35,0.5,0.48,0,0,0.42,0.54,0.39,0.67,0.37,0.85,0.48,0.54,0.49,0.67,0.49,0.87,pick
0.48,0.28,0.48,0.35,0.43,0.35,0.43,0.46,0,0,0.51,0.35,0.52,0.46,0,0,0.44,0.52,0.42,0.65,0.38,0.81,0.49,0.54,0.5,0.7,0.49,0.87,pick
0.5,0.28,0.49,0.35,0.45,0.35,0.45,0.46,0.5,0.48,0.54,0.35,0.55,0.46,0,0,0.45,0.54,0.44,0.67,0.42,0.83,0.5,0.54,0.5,0.7,0.49,0.87,pick
0.54,0.28,0.51,0.35,0.48,0.35,0.48,0.46,0.5,0.52,0.55,0.35,0.56,0.46,0.59,0.57,0.45,0.52,0.48,0.67,0.46,0.83,0.5,0.52,0.51,0.67,0.49,0.85,pick
0.55,0.31,0.52,0.35,0.49,0.35,0.49,0.48,0.51,0.57,0.56,0.35,0.59,0.48,0.6,0.59,0.46,0.52,0.5,0.67,0.5,0.85,0.5,0.52,0.51,0.67,0.5,0.85,pick
0.57,0.31,0.54,0.37,0.51,0.37,0.51,0.5,0.54,0.59,0.57,0.37,0.6,0.5,0.61,0.61,0.48,0.52,0.51,0.7,0.51,0.87,0.51,0.52,0.52,0.7,0.49,0.85,pick
0.6,0.35,0.56,0.39,0.52,0.39,0.54,0.52,0.57,0.63,0.59,0.39,0.61,0.52,0.62,0.63,0.48,0.52,0.51,0.67,0.51,0.85,0.51,0.52,0.54,0.67,0.5,0.85,pick
0.62,0.37,0.57,0.39,0.55,0.39,0.56,0.54,0.6,0.65,0.61,0.41,0.61,0.52,0.62,0.65,0.48,0.52,0.51,0.7,0.52,0.87,0.52,0.52,0.54,0.67,0.52,0.85,pick
0.63,0.37,0.59,0.41,0.56,0.41,0.57,0.57,0.61,0.67,0.61,0.41,0.62,0.52,0.63,0.65,0.49,0.5,0.52,0.67,0.52,0.87,0.54,0.5,0,0,0,0,pick
0.63,0.39,0.59,0.41,0.56,0.41,0.59,0.57,0.62,0.7,0.61,0.41,0.62,0.52,0.63,0.67,0.49,0.52,0.51,0.7,0.52,0.87,0.51,0.52,0.52,0.7,0.54,0.87,pick
0.63,0.39,0.59,0.41,0.56,0.44,0.59,0.57,0.63,0.7,0.61,0.41,0.62,0.54,0.63,0.67,0.49,0.52,0.54,0.67,0.54,0.87,0.51,0.52,0.54,0.67,0.52,0.87,pick
0.63,0.39,0.59,0.44,0.56,0.44,0.59,0.57,0.62,0.7,0.62,0.44,0.62,0.54,0.63,0.67,0.49,0.52,0.52,0.67,0.52,0.87,0.52,0.52,0.55,0.67,0.54,0.87,pick
0.62,0.39,0.6,0.41,0.56,0.44,0.59,0.57,0.62,0.7,0.62,0.41,0.62,0.54,0.63,0.67,0.49,0.52,0.52,0.67,0.52,0.87,0.54,0.54,0.55,0.67,0.54,0.87,pick
0.62,0.37,0.59,0.41,0.55,0.41,0.57,0.54,0.62,0.67,0.62,0.41,0.62,0.52,0.63,0.67,0.5,0.52,0.52,0.67,0.52,0.87,0.54,0.52,0.56,0.67,0.55,0.85,pick
0.61,0.35,0.59,0.39,0.55,0.41,0.56,0.54,0.6,0.65,0.62,0.39,0.62,0.52,0.63,0.65,0.5,0.52,0.52,0.67,0.52,0.87,0.55,0.52,0.56,0.67,0.55,0.87,pick
0.59,0.33,0.56,0.39,0.52,0.39,0.54,0.5,0,0,0.61,0.39,0.62,0.5,0.63,0.65,0.51,0.52,0.52,0.67,0.52,0.85,0.55,0.54,0.56,0.7,0.55,0.85,pick
0.56,0.28,0.55,0.35,0.51,0.35,0.51,0.46,0.52,0.59,0.6,0.35,0.61,0.46,0,0,0.5,0.52,0.5,0.67,0.5,0.83,0.55,0.52,0.56,0.67,0.55,0.85,pick
0.55,0.26,0.54,0.33,0.49,0.33,0.49,0.46,0.5,0.52,0.59,0.33,0.59,0.44,0.57,0.52,0.5,0.52,0.49,0.65,0.46,0.81,0.55,0.54,0.56,0.67,0.55,0.85,pick
0.51,0.24,0.51,0.33,0.48,0.33,0.45,0.46,0.45,0.54,0.56,0.33,0.56,0.44,0.56,0.52,0.49,0.52,0.45,0.65,0.43,0.81,0.54,0.52,0.55,0.67,0.55,0.85,pick
0.49,0.24,0.49,0.31,0.44,0.33,0.43,0.44,0.42,0.52,0.52,0.31,0.54,0.44,0,0,0.46,0.52,0.43,0.67,0.4,0.83,0.51,0.52,0.54,0.7,0.55,0.85,pick
0.45,0.24,0.45,0.33,0.4,0.33,0.4,0.44,0.37,0.54,0.49,0.31,0.5,0.44,0.5,0.52,0.43,0.52,0.4,0.67,0.39,0.85,0.49,0.52,0.52,0.7,0.54,0.85,pick
0.42,0.24,0.42,0.31,0.38,0.31,0.37,0.44,0.34,0.52,0.46,0.31,0.49,0.41,0.5,0.52,0.4,0.52,0.39,0.7,0.39,0.85,0.46,0.52,0.49,0.67,0.52,0.83,pick
0.39,0.22,0.39,0.31,0.35,0.31,0.34,0.44,0.31,0.52,0.44,0.28,0.44,0.41,0.4,0.52,0.39,0.52,0.39,0.67,0.39,0.85,0.45,0.52,0.46,0.67,0.48,0.83,pick
0.38,0.2,0.39,0.28,0.35,0.28,0.33,0.41,0.31,0.5,0.43,0.28,0.42,0.39,0.39,0.48,0.39,0.52,0.38,0.67,0.39,0.85,0.44,0.52,0.43,0.67,0.43,0.83,pick
0.37,0.2,0.38,0.28,0.35,0.28,0.33,0.41,0.29,0.48,0.42,0.26,0.4,0.37,0.37,0.46,0.38,0.52,0.37,0.67,0.38,0.85,0.43,0.52,0.42,0.7,0.42,0.85,pick
0.37,0.2,0.37,0.28,0.34,0.28,0.33,0.39,0.29,0.48,0.4,0.26,0.38,0.37,0.33,0.44,0.37,0.52,0.34,0.67,0.34,0.81,0.42,0.52,0.42,0.67,0.42,0.85,pick
0.34,0.2,0.35,0.28,0.33,0.28,0.32,0.37,0.28,0.46,0.39,0.26,0.35,0.37,0.29,0.46,0.35,0.52,0.34,0.7,0.32,0.85,0.4,0.52,0.4,0.7,0.42,0.85,pick
0.33,0.2,0.34,0.28,0.31,0.28,0.31,0.37,0.27,0.46,0.37,0.26,0.33,0.37,0.27,0.46,0.34,0.52,0.33,0.7,0.32,0.85,0.39,0.5,0.4,0.67,0.42,0.85,pick
0.31,0.2,0.32,0.28,0.29,0.28,0.28,0.39,0,0,0.35,0.26,0.29,0.39,0.24,0.48,0.33,0.52,0.33,0.7,0.32,0.85,0.38,0.5,0.39,0.67,0.4,0.85,pick
0.29,0.2,0.31,0.28,0.28,0.28,0.27,0.39,0.23,0.48,0.34,0.26,0.28,0.39,0.23,0.48,0.33,0.52,0.32,0.7,0.32,0.85,0.38,0.5,0.39,0.67,0.4,0.85,pick
0.29,0.2,0.29,0.28,0.27,0.28,0.27,0.39,0,0,0.33,0.26,0.28,0.39,0.23,0.48,0.32,0.52,0.32,0.7,0.32,0.85,0.37,0.5,0.39,0.67,0.4,0.85,pick
0.28,0.2,0.29,0.28,0.27,0.28,0.26,0.39,0,0,0.32,0.28,0.28,0.39,0.22,0.48,0.32,0.52,0.32,0.7,0.32,0.85,0.37,0.5,0.39,0.67,0.4,0.85,pick
0.28,0.2,0.29,0.28,0.27,0.28,0.26,0.39,0.23,0.48,0.33,0.28,0.29,0.39,0.23,0.48,0.32,0.52,0.32,0.7,0.32,0.85,0.37,0.5,0.39,0.67,0.4,0.85,pick
0.29,0.2,0.31,0.28,0.27,0.28,0.27,0.39,0.24,0.46,0.34,0.26,0.32,0.39,0.26,0.46,0.32,0.52,0.32,0.7,0.32,0.85,0.37,0.5,0.39,0.67,0.4,0.83,pick
0.31,0.2,0.32,0.28,0.28,0.28,0.29,0.41,0.26,0.46,0.35,0.26,0.34,0.39,0.28,0.46,0.32,0.52,0.32,0.7,0.32,0.85,0.38,0.52,0.39,0.67,0.42,0.85,pick
0.33,0.2,0.33,0.28,0.29,0.28,0.29,0.39,0.27,0.46,0.38,0.26,0.37,0.39,0.32,0.46,0.33,0.52,0.32,0.67,0.32,0.85,0.38,0.52,0.4,0.67,0.42,0.85,pick
0.35,0.2,0.35,0.26,0.32,0.28,0.32,0.39,0.29,0.48,0.4,0.26,0.4,0.39,0.35,0.46,0.34,0.52,0.33,0.67,0.32,0.85,0.4,0.5,0.42,0.65,0.43,0.85,pick
0.38,0.2,0.38,0.28,0.34,0.28,0.33,0.39,0.33,0.5,0.43,0.26,0.44,0.39,0.4,0.46,0.37,0.52,0.34,0.67,0.33,0.83,0.42,0.5,0.43,0.67,0.43,0.85,pick
0.4,0.17,0.4,0.28,0.37,0.28,0.34,0.39,0.33,0.5,0.45,0.26,0.46,0.37,0.44,0.44,0.38,0.5,0.37,0.65,0.33,0.81,0.44,0.52,0.44,0.67,0.43,0.85,pick
0.43,0.2,0.43,0.26,0.38,0.28,0.37,0.39,0.37,0.5,0.46,0.26,0.49,0.39,0.49,0.48,0.39,0.5,0.39,0.67,0.37,0.83,0.45,0.5,0.44,0.67,0.43,0.85,pick
0.44,0.17,0.44,0.26,0.39,0.28,0.38,0.39,0.39,0.48,0.48,0.26,0.5,0.37,0.5,0.48,0.42,0.5,0.43,0.67,0.42,0.83,0.46,0.5,0.45,0.67,0.43,0.83,pick
0.46,0.2,0.45,0.28,0.42,0.26,0.4,0.39,0.43,0.48,0.49,0.28,0.5,0.39,0.51,0.48,0.43,0.5,0.44,0.7,0.46,0.85,0.48,0.5,0.45,0.7,0.43,0.85,pick
0.48,0.2,0.46,0.28,0.43,0.28,0.4,0.39,0.44,0.46,0.5,0.28,0.52,0.39,0.54,0.48,0.44,0.52,0.46,0.7,0.49,0.85,0.49,0.52,0.46,0.7,0.43,0.85,pick
0.5,0.2,0.49,0.28,0.44,0.28,0.44,0.41,0.48,0.5,0.52,0.28,0.55,0.41,0.56,0.5,0.46,0.52,0.48,0.7,0.5,0.89,0.5,0.52,0.49,0.7,0.44,0.83,pick
0.52,0.2,0.5,0.28,0.46,0.28,0.46,0.41,0.5,0.52,0.55,0.28,0.56,0.41,0.59,0.52,0.46,0.52,0.49,0.67,0.5,0.87,0.51,0.52,0.52,0.67,0.48,0.81,pick
0.54,0.22,0.52,0.28,0.49,0.28,0.49,0.44,0.51,0.52,0.56,0.31,0.57,0.41,0.59,0.5,0.48,0.52,0.49,0.7,0.5,0.87,0.52,0.52,0.54,0.65,0.54,0.81,pick
0.56,0.24,0.55,0.31,0.5,0.31,0.5,0.44,0.52,0.52,0.59,0.31,0.61,0.44,0.62,0.54,0.49,0.52,0.5,0.7,0.5,0.87,0.52,0.52,0.55,0.7,0.56,0.87,pick
0.57,0.26,0.56,0.33,0.52,0.33,0.52,0.46,0.55,0.54,0.6,0.35,0.62,0.46,0.63,0.59,0.5,0.52,0.5,0.7,0.5,0.87,0.55,0.52,0.56,0.7,0.56,0.87,pick
0.6,0.31,0.57,0.37,0.54,0.37,0.54,0.5,0.57,0.63,0.62,0.37,0.63,0.5,0.65,0.63,0.51,0.54,0.51,0.7,0.51,0.87,0.56,0.52,0.57,0.7,0.56,0.87,pick
0.61,0.33,0.59,0.37,0.55,0.39,0.55,0.52,0.59,0.65,0.63,0.37,0.63,0.5,0.65,0.63,0.52,0.54,0.52,0.67,0.51,0.87,0.56,0.54,0.57,0.67,0.57,0.87,pick
0.61,0.35,0.6,0.39,0.55,0.39,0.56,0.52,0.59,0.65,0.63,0.39,0.65,0.52,0.65,0.65,0.52,0.52,0.52,0.7,0.51,0.87,0.57,0.54,0.57,0.7,0.56,0.87,pick
0.62,0.35,0.6,0.39,0.56,0.39,0.56,0.54,0.59,0.67,0.65,0.41,0.65,0.54,0.65,0.67,0.52,0.54,0.52,0.7,0.51,0.87,0.57,0.54,0.59,0.7,0.56,0.87,pick
0.62,0.37,0.61,0.41,0.56,0.41,0.57,0.54,0.59,0.67,0.65,0.41,0.65,0.54,0.63,0.67,0.52,0.54,0.52,0.7,0.51,0.87,0.57,0.54,0.59,0.7,0.57,0.87,pick
0.62,0.37,0.61,0.41,0.56,0.41,0.57,0.54,0.59,0.67,0.65,0.41,0.65,0.54,0.63,0.7,0.52,0.54,0.52,0.7,0.51,0.87,0.57,0.54,0.57,0.7,0.56,0.87,pick
0.62,0.37,0.61,0.41,0.56,0.41,0.57,0.54,0.59,0.7,0.65,0.41,0.65,0.54,0.65,0.67,0.54,0.54,0.52,0.7,0.51,0.87,0.57,0.54,0.57,0.7,0.56,0.87,pick
0.62,0.37,0.6,0.41,0.56,0.41,0.57,0.57,0.59,0.7,0.65,0.41,0.65,0.54,0.63,0.67,0.52,0.54,0.52,0.7,0.51,0.87,0.57,0.57,0.57,0.7,0.56,0.87,pick
0.62,0.37,0.6,0.41,0.55,0.41,0.57,0.57,0.59,0.67,0.65,0.41,0.63,0.54,0.63,0.67,0.52,0.54,0.52,0.7,0.51,0.87,0.57,0.54,0.57,0.7,0.56,0.87,pick
0.61,0.37,0.6,0.41,0.55,0.41,0.56,0.57,0.59,0.67,0.65,0.41,0.63,0.54,0.63,0.67,0.52,0.54,0.52,0.7,0.51,0.85,0.57,0.54,0.57,0.7,0.56,0.87,pick
0.61,0.37,0.6,0.41,0.55,0.41,0.56,0.57,0.59,0.67,0.65,0.41,0.63,0.54,0.63,0.67,0.52,0.54,0.52,0.7,0.51,0.87,0.57,0.54,0.57,0.7,0.56,0.87,pick
0.61,0.37,0.59,0.41,0.55,0.41,0.56,0.54,0.59,0.67,0.63,0.41,0.63,0.54,0.65,0.67,0.52,0.54,0.52,0.7,0.51,0.87,0.57,0.54,0.57,0.7,0.56,0.87,pick
0.6,0.35,0.59,0.39,0.55,0.39,0.56,0.54,0.59,0.67,0.63,0.39,0.65,0.52,0.65,0.65,0.52,0.54,0.52,0.7,0.51,0.87,0.57,0.54,0.57,0.7,0.56,0.87,pick
0.6,0.35,0.59,0.39,0.54,0.39,0.55,0.52,0.57,0.65,0.63,0.39,0.65,0.52,0.66,0.63,0.52,0.54,0.52,0.67,0.51,0.87,0.57,0.54,0.57,0.7,0.56,0.87,pick
0.6,0.35,0.59,0.39,0.54,0.39,0.54,0.52,0.57,0.65,0.63,0.39,0.65,0.52,0.66,0.63,0.52,0.52,0.51,0.67,0.51,0.87,0.57,0.54,0.57,0.7,0.56,0.87,pick
0.6,0.35,0.59,0.39,0.54,0.39,0.54,0.52,0.57,0.65,0.62,0.39,0.65,0.52,0.66,0.63,0.52,0.54,0.51,0.7,0.51,0.87,0.57,0.54,0.57,0.7,0.56,0.87,pick
0.6,0.35,0.59,0.39,0.54,0.39,0.54,0.54,0.57,0.67,0.62,0.39,0.65,0.52,0.66,0.63,0.51,0.54,0.51,0.7,0.51,0.87,0.56,0.54,0.57,0.7,0.56,0.87,pick
0.6,0.35,0.59,0.39,0.54,0.41,0.54,0.54,0.57,0.67,0.62,0.39,0.63,0.52,0.65,0.65,0.51,0.54,0.52,0.67,0.51,0.87,0.56,0.54,0.57,0.7,0.56,0.87,pick
0.6,0.37,0.59,0.41,0.55,0.41,0.55,0.57,0.59,0.67,0.62,0.41,0.63,0.52,0.63,0.67,0.51,0.54,0.52,0.7,0.51,0.87,0.56,0.54,0.57,0.7,0.56,0.87,pick
0.6,0.39,0.59,0.41,0.55,0.44,0.56,0.57,0.59,0.67,0.62,0.41,0.63,0.54,0.63,0.67,0.51,0.54,0.52,0.67,0.51,0.87,0.56,0.54,0.57,0.7,0.56,0.87,pick
0.6,0.39,0.59,0.41,0.54,0.44,0.55,0.54,0.59,0.67,0.62,0.41,0.62,0.54,0.63,0.67,0.51,0.54,0.52,0.67,0.51,0.87,0.55,0.54,0.56,0.7,0.56,0.87,pick
0.6,0.37,0.59,0.39,0.54,0.41,0.55,0.54,0.56,0.65,0.62,0.39,0.62,0.54,0.63,0.65,0.51,0.52,0.51,0.67,0.51,0.87,0.55,0.52,0.56,0.67,0.56,0.87,pick
0.6,0.35,0.57,0.39,0.54,0.39,0.52,0.52,0,0,0.62,0.39,0.62,0.52,0.63,0.63,0.51,0.52,0.51,0.7,0.51,0.87,0.56,0.52,0.57,0.7,0.56,0.87,pick
0.59,0.31,0.57,0.37,0.52,0.37,0.51,0.5,0.54,0.63,0.61,0.37,0.62,0.5,0.63,0.61,0.51,0.54,0.51,0.7,0.51,0.85,0.56,0.54,0.57,0.72,0.57,0.87,pick
0.57,0.28,0.56,0.35,0.51,0.35,0.51,0.48,0.52,0.61,0.6,0.35,0.62,0.48,0.63,0.59,0.52,0.54,0.51,0.7,0.51,0.85,0.57,0.54,0.57,0.7,0.57,0.87,pick
0.55,0.28,0.55,0.35,0.5,0.35,0.5,0.48,0.5,0.59,0.6,0.35,0.61,0.48,0.62,0.59,0.52,0.54,0.5,0.67,0.49,0.83,0.57,0.54,0.57,0.7,0.57,0.87,pick
0.54,0.26,0.54,0.33,0.49,0.35,0.49,0.46,0.49,0.57,0.59,0.33,0.6,0.46,0.6,0.54,0.51,0.52,0.49,0.67,0.46,0.83,0.57,0.54,0.57,0.7,0.57,0.87,pick
0.51,0.26,0.51,0.33,0.48,0.35,0.48,0.46,0.46,0.57,0.56,0.33,0.57,0.44,0.59,0.54,0.5,0.54,0.48,0.67,0.45,0.85,0.55,0.54,0.57,0.7,0.56,0.87,pick
0.49,0.24,0.49,0.33,0.45,0.35,0.45,0.46,0.44,0.57,0.54,0.33,0.55,0.44,0.55,0.54,0.48,0.54,0.46,0.7,0.45,0.85,0.52,0.54,0.56,0.7,0.56,0.87,pick
0.46,0.24,0.46,0.33,0.43,0.35,0.43,0.46,0.42,0.57,0.51,0.33,0.52,0.44,0.54,0.52,0.45,0.54,0.44,0.7,0.45,0.85,0.51,0.54,0.54,0.7,0.56,0.85,pick
0.44,0.26,0.45,0.33,0.4,0.33,0.4,0.46,0.4,0.57,0.49,0.31,0.5,0.44,0.51,0.52,0.44,0.52,0.44,0.7,0.45,0.85,0.48,0.52,0.45,0.7,0.45,0.85,pick
0.42,0.26,0.43,0.33,0.39,0.33,0.39,0.46,0.38,0.57,0.48,0.31,0.48,0.44,0.48,0.52,0.43,0.52,0.44,0.7,0.45,0.85,0.48,0.52,0.48,0.67,0.49,0.83,pick
0.4,0.26,0.42,0.33,0.38,0.33,0.38,0.46,0.37,0.57,0.45,0.31,0.45,0.44,0,0,0.43,0.52,0.43,0.67,0.44,0.83,0.48,0.52,0.45,0.67,0.44,0.85,pick
0.39,0.26,0.4,0.33,0.37,0.33,0.38,0.46,0.35,0.57,0.44,0.31,0.43,0.44,0.42,0.54,0.43,0.52,0.42,0.67,0.44,0.85,0.46,0.52,0.44,0.7,0.44,0.85,pick
0.38,0.26,0.39,0.33,0.37,0.35,0.37,0.46,0.34,0.59,0.43,0.33,0.4,0.46,0,0,0.42,0.52,0.39,0.65,0.42,0.83,0.46,0.52,0.44,0.67,0.43,0.85,pick
0.35,0.28,0.38,0.35,0.35,0.35,0.37,0.46,0.35,0.57,0.4,0.33,0.38,0.46,0.35,0.57,0.42,0.52,0.39,0.67,0.38,0.85,0.45,0.52,0.43,0.67,0.43,0.87,pick
0.33,0.31,0.35,0.35,0.33,0.37,0.34,0.46,0.33,0.61,0.39,0.35,0.35,0.46,0,0,0.4,0.52,0.39,0.67,0.38,0.85,0.45,0.52,0.43,0.67,0.43,0.85,pick
0.32,0.33,0.34,0.37,0.32,0.37,0.33,0.5,0.31,0.61,0.37,0.37,0.34,0.48,0.31,0.61,0.4,0.52,0.39,0.67,0.38,0.85,0.44,0.52,0.43,0.67,0.43,0.85,pick
0.29,0.35,0.33,0.39,0.32,0.39,0.33,0.5,0,0,0.35,0.39,0.33,0.5,0.29,0.54,0.4,0.52,0.38,0.67,0.38,0.85,0.44,0.52,0.43,0.67,0.43,0.85,pick
0.28,0.37,0.33,0.41,0.31,0.41,0.32,0.52,0.27,0.65,0.34,0.39,0.32,0.52,0,0,0.39,0.52,0.38,0.7,0.38,0.85,0.43,0.52,0.42,0.67,0.43,0.85,pick
0.27,0.39,0.32,0.41,0,0,0,0,0,0,0.33,0.41,0.32,0.5,0.29,0.54,0.39,0.54,0.38,0.67,0.38,0.85,0.43,0.52,0.42,0.67,0.43,0.85,pick
0.27,0.39,0.32,0.41,0,0,0,0,0,0,0.32,0.41,0.28,0.54,0.26,0.65,0.39,0.52,0.38,0.67,0.38,0.85,0.43,0.52,0.42,0.67,0.43,0.85,pick
0.27,0.39,0.32,0.41,0,0,0,0,0,0,0.32,0.44,0.28,0.54,0,0,0.39,0.54,0.38,0.7,0.38,0.85,0.43,0.52,0.42,0.67,0.43,0.85,pick
0.27,0.39,0.32,0.44,0.32,0.41,0,0,0,0,0.32,0.44,0.28,0.57,0,0,0.39,0.54,0.38,0.7,0.38,0.85,0.43,0.52,0.42,0.67,0.43,0.85,pick
0.27,0.39,0.32,0.44,0.32,0.41,0,0,0,0,0.32,0.44,0.28,0.57,0,0,0.39,0.54,0.38,0.7,0.38,0.85,0.43,0.52,0.42,0.67,0.43,0.85,pick
0.26,0.41,0.32,0.44,0.32,0.41,0,0,0,0,0.32,0.44,0.28,0.57,0.23,0.67,0.39,0.52,0.37,0.7,0.38,0.85,0.43,0.52,0.42,0.67,0.43,0.85,pick
0.26,0.39,0.32,0.44,0.32,0.41,0,0,0,0,0.32,0.44,0.28,0.54,0.23,0.67,0.39,0.52,0.37,0.7,0.38,0.85,0.43,0.52,0.42,0.67,0.43,0.85,pick
0.27,0.39,0.32,0.41,0.31,0.41,0,0,0,0,0.32,0.41,0.29,0.54,0.28,0.67,0.39,0.52,0.37,0.7,0.38,0.85,0.43,0.52,0.42,0.67,0.43,0.85,pick
0.27,0.37,0.32,0.41,0.29,0.41,0.31,0.5,0.28,0.54,0.33,0.39,0.33,0.5,0.31,0.54,0.38,0.52,0.37,0.67,0.38,0.85,0.43,0.52,0.42,0.67,0.43,0.85,pick
0.54,0.22,0.52,0.28,0.49,0.28,0.48,0.39,0.48,0.48,0.56,0.28,0.57,0.39,0.57,0.48,0.5,0.48,0.51,0.63,0.51,0.74,0.55,0.5,0.55,0.63,0.54,0.74,pick
0.54,0.22,0.52,0.28,0.49,0.31,0.48,0.39,0.48,0.5,0.56,0.28,0.57,0.39,0.57,0.48,0.5,0.5,0.51,0.63,0.51,0.74,0.55,0.5,0.55,0.63,0.54,0.74,pick
0.55,0.24,0.52,0.31,0.49,0.31,0.48,0.41,0.48,0.5,0.56,0.31,0.57,0.39,0.57,0.48,0.51,0.5,0.51,0.63,0.51,0.74,0.55,0.5,0.56,0.63,0.55,0.74,pick
0.57,0.26,0.54,0.31,0.5,0.31,0.49,0.39,0.49,0.5,0.57,0.31,0.59,0.39,0.6,0.48,0.51,0.5,0.51,0.63,0.51,0.74,0.56,0.5,0.57,0.63,0.57,0.76,pick
0.6,0.26,0.56,0.31,0.52,0.28,0.5,0.39,0.49,0.48,0.6,0.31,0.61,0.41,0.63,0.5,0.52,0.5,0.51,0.61,0.51,0.74,0.57,0.5,0.59,0.63,0.6,0.76,pick
0.63,0.31,0.59,0.33,0.55,0.31,0.51,0.39,0.5,0.48,0.62,0.35,0.65,0.41,0.67,0.52,0.54,0.5,0.52,0.63,0.51,0.74,0.59,0.5,0.59,0.63,0.6,0.76,pick
0.67,0.35,0.62,0.35,0.59,0.33,0.54,0.39,0.54,0.48,0.65,0.37,0.67,0.46,0.7,0.57,0.55,0.5,0.52,0.61,0.51,0.74,0.59,0.5,0.6,0.63,0.6,0.76,pick
0.68,0.39,0.63,0.37,0.61,0.35,0.55,0.41,0.55,0.5,0.66,0.39,0.68,0.5,0.71,0.59,0.56,0.48,0.52,0.61,0.51,0.74,0.6,0.5,0.6,0.63,0.6,0.76,pick
0.7,0.41,0.65,0.39,0.61,0.35,0.56,0.41,0.56,0.52,0.67,0.41,0.68,0.5,0.71,0.61,0.56,0.48,0.54,0.61,0.51,0.74,0.6,0.5,0.6,0.63,0.6,0.76,pick
0.7,0.41,0.65,0.39,0.61,0.35,0.56,0.41,0.56,0.52,0.67,0.41,0.68,0.5,0.72,0.61,0.56,0.48,0.54,0.61,0.51,0.74,0.6,0.5,0.6,0.63,0.6,0.76,pick
0.68,0.39,0.65,0.39,0.61,0.35,0.56,0.41,0.56,0.52,0.67,0.41,0.68,0.5,0.71,0.61,0.56,0.48,0.54,0.61,0.51,0.74,0.6,0.52,0.6,0.63,0.6,0.76,pick
0.67,0.37,0.63,0.37,0.6,0.33,0.55,0.41,0.56,0.5,0.66,0.39,0.67,0.48,0.7,0.59,0.56,0.48,0.54,0.61,0.51,0.74,0.6,0.5,0.6,0.65,0.6,0.76,pick
0.65,0.31,0.61,0.33,0.57,0.33,0.54,0.41,0.55,0.5,0.65,0.35,0.66,0.46,0.67,0.54,0.55,0.48,0.52,0.61,0.5,0.74,0.6,0.5,0.6,0.63,0.6,0.76,pick
0.6,0.28,0.59,0.33,0.55,0.31,0.51,0.41,0.54,0.48,0.62,0.33,0.62,0.41,0.63,0.5,0.54,0.5,0.51,0.63,0.49,0.74,0.59,0.5,0.59,0.65,0.6,0.76,pick
0.55,0.26,0.55,0.31,0.51,0.31,0.49,0.41,0.52,0.48,0.59,0.33,0.6,0.41,0.59,0.48,0.51,0.5,0.5,0.63,0.49,0.74,0.56,0.5,0.57,0.63,0.6,0.76,pick
0.51,0.26,0.52,0.31,0.49,0.31,0.48,0.39,0.5,0.46,0.56,0.31,0.57,0.39,0.55,0.46,0.5,0.5,0.49,0.61,0.49,0.74,0.54,0.5,0.56,0.63,0.57,0.76,pick
0.5,0.26,0.51,0.31,0.48,0.31,0.45,0.39,0.48,0.46,0.55,0.31,0.55,0.39,0.52,0.46,0.49,0.5,0.49,0.63,0.49,0.74,0.54,0.5,0.54,0.63,0.54,0.76,pick
0.49,0.26,0.5,0.31,0.46,0.31,0.45,0.41,0.46,0.48,0.54,0.31,0.55,0.39,0.52,0.46,0.48,0.5,0.48,0.63,0.49,0.74,0.52,0.5,0.52,0.65,0.51,0.76,pick
0.49,0.28,0.5,0.33,0.46,0.33,0.44,0.41,0.45,0.52,0.54,0.33,0.55,0.41,0.52,0.5,0.48,0.52,0.48,0.65,0.49,0.76,0.51,0.52,0.51,0.65,0.5,0.81,pick
0.49,0.33,0.5,0.35,0.46,0.35,0.44,0.46,0.45,0.57,0.54,0.35,0.55,0.46,0.54,0.54,0.46,0.52,0.46,0.65,0.49,0.76,0.51,0.52,0.51,0.67,0.5,0.81,pick
0.49,0.39,0.5,0.39,0.45,0.41,0.44,0.52,0.44,0.65,0.54,0.39,0.56,0.46,0.55,0.57,0.46,0.54,0.46,0.67,0.48,0.76,0.51,0.54,0.5,0.67,0.5,0.81,pick
0.48,0.48,0.49,0.46,0.45,0.46,0.44,0.59,0.44,0.72,0.54,0.44,0.56,0.48,0.56,0.59,0.48,0.54,0.46,0.65,0.46,0.76,0.51,0.54,0.5,0.67,0.5,0.81,pick
